ID_PAID;DATA;COOKIEID;ID_SEX;ID_ETA;ID_INTERESSE_1;ID_INTERESSE2;ID_INTERESSE3;ID_DEVICE;ID_TYPE;PAGEVIEW_INDEX;NUM;ID_CAMPAIGN;ID_SOTTO1;ID_SOTTO2;ID_SOTTO3;ID_COUNTRY;ID_PROVINCIA;ID_CITY
1709780;03/11/2019;0000000000000000002da105b59ca0599;2;1;29;32;33;1;1;5;1;13;2;2;2;1;4;4
1709781;03/11/2019;0000000000000000002da12f3fa5c05ca;2;1;29;23;33;3;1;2;2;27;26;49;63;1;3;3
1709782;03/11/2019;0000000000000000002da12f3fa5c05ca;2;1;29;23;33;3;1;2;1;26;26;49;63;1;3;3
1709783;03/11/2019;0000000000000000002da1389445e05bb;2;5;21;33;23;2;1;5;1;26;46;92;10;1;2;2
1709784;03/11/2019;0000000000000000002da13b6cef405bd;3;1;25;25;25;2;1;1;1;11;2;2;2;19;39;106
1709785;03/11/2019;0000000000000000002da13e5e62405c6;1;7;21;32;18;2;1;5;1;26;11;14;4;1;1;5
1709786;03/11/2019;0000000000000000002da13e9708a05e2;1;5;16;25;25;1;1;5;1;26;2;2;2;1;2;2
1709787;03/11/2019;0000000000000000002da13e9708a05e2;1;5;16;25;25;1;1;5;2;27;2;2;2;1;2;2
1709788;03/11/2019;0000000000000000002da14b69e0605a8;1;4;32;7;11;2;1;5;2;27;11;65;2;1;4;4
1709789;03/11/2019;0000000000000000002da14b69e0605a8;1;4;32;7;11;2;1;5;1;26;11;65;2;1;4;4
1709790;03/11/2019;0000000000000000002da15431e8805b0;2;1;23;29;33;2;1;5;1;20;43;26;2;1;4;4
1709791;03/11/2019;0000000000000000002da15b466c805ba;2;1;21;29;33;2;1;5;1;13;92;4;3;1;2;2
1709792;03/11/2019;0000000000000000002da1616f9a005e0;1;3;18;33;25;2;1;2;1;26;2;2;2;1;1;125
1709793;03/11/2019;0000000000000000002da162b93640195;3;1;25;25;25;2;1;1;1;27;2;2;2;1;5;26
1709794;03/11/2019;0000000000000000002da164f368a0599;1;2;26;18;25;2;1;5;1;20;2;2;2;1;10;159
1709795;03/11/2019;0000000000000000002da164f368a0599;1;2;26;18;25;2;1;5;1;17;2;2;2;1;10;159
1709796;03/11/2019;0000000000000000002da169e284005af;3;1;25;25;25;2;1;5;1;22;2;2;2;1;2;2
1709797;03/11/2019;0000000000000000002da16c2ee0205d2;2;2;13;21;35;2;1;1;1;27;2;2;2;1;13;126
1709798;03/11/2019;0000000000000000002da175fe1b005a0;1;2;16;25;31;2;2;1;1;10;73;9;2;1;4;4
1709799;03/11/2019;0000000000000000002da175fe1b005a0;1;2;16;25;31;2;1;1;1;10;73;9;2;1;4;4
1709800;03/11/2019;0000000000000000002da17e518960589;2;1;19;34;26;1;1;2;1;27;65;2;2;1;4;4
1709801;03/11/2019;0000000000000000002da1811524c059e;3;1;25;25;25;2;1;0;1;26;2;2;2;1;20;86
1709802;03/11/2019;0000000000000000002da18226edc05dc;2;3;33;23;6;2;1;4;1;12;2;2;2;1;4;4
1709803;03/11/2019;0000000000000000002da182332a80583;1;1;35;31;8;1;1;1;1;26;2;2;2;1;3;3
1709804;03/11/2019;0000000000000000002da184bf5c2058d;3;1;25;25;25;2;1;1;1;11;2;2;2;1;4;4
1709805;03/11/2019;0000000000000000002da1a1cca6e05ae;2;1;29;27;25;2;1;1;2;17;49;164;35;1;2;30
1709806;03/11/2019;0000000000000000002da1a46eada058b;1;1;33;25;25;2;1;2;1;18;2;2;2;1;3;3
1709807;03/11/2019;0000000000000000002da1aa7893605c6;1;2;23;31;26;2;2;1;1;12;2;2;2;1;10;11
1709808;03/11/2019;0000000000000000002da1aa7893605c6;1;2;23;31;26;2;1;1;1;12;2;2;2;1;10;11
1709809;03/11/2019;0000000000000000002da1b8efa7205a5;3;1;25;25;25;2;1;0;1;22;2;2;2;1;7;27
1709810;03/11/2019;0000000000000000002da1bb1fe4a05c0;3;1;25;25;25;2;1;1;1;18;2;2;2;1;3;3
1709811;03/11/2019;0000000000000000002da1cd8c6de059b;2;2;21;18;17;2;1;5;1;26;14;11;45;1;23;97
1709812;03/11/2019;0000000000000000002da1d9e4b22059b;3;1;25;25;25;2;1;1;1;27;2;2;2;1;4;4
1709813;03/11/2019;0000000000000000002da1f303b6205a7;1;2;31;16;25;2;1;4;1;20;2;2;2;1;4;4
1709814;03/11/2019;0000000000000000002da1f32b1a60147;2;3;13;26;21;2;1;3;1;10;14;2;2;1;4;4
1709815;03/11/2019;0000000000000000002da1f32b1a60147;2;3;13;26;21;2;1;3;1;21;14;2;2;1;4;4
1709816;03/11/2019;0000000000000000002da1f99deb205ac;3;1;25;25;25;2;1;1;1;26;2;2;2;1;13;15
1709817;03/11/2019;0000000000000000002da1f99deb205ac;3;1;25;25;25;2;1;1;1;27;2;2;2;1;13;15
1709818;03/11/2019;0000000000000000002da2022495a010d;3;1;25;25;25;2;1;0;1;20;2;2;2;1;2;2
1709819;03/11/2019;0000000000000000002da207c4fee05c6;2;5;13;11;25;1;1;4;1;20;2;2;2;1;4;4
1709820;03/11/2019;0000000000000000002da2096f4700595;2;1;29;26;21;2;1;5;1;27;71;2;2;1;2;2
1709821;03/11/2019;0000000000000000002da209ff6c405ae;2;1;29;30;13;2;1;4;1;25;3;145;40;1;4;4
1709822;03/11/2019;0000000000000000002da20bed8b6024a;2;5;13;26;11;2;1;2;2;26;3;37;2;1;4;4
1709823;03/11/2019;0000000000000000002da20d129360593;2;1;29;33;16;1;1;5;1;27;40;45;2;1;1;1
1709824;03/11/2019;0000000000000000002da2131b8760592;2;1;29;26;21;2;1;3;1;12;126;26;63;1;4;4
1709825;03/11/2019;0000000000000000002da21d9c8f405d2;1;5;19;25;25;2;1;1;1;26;2;2;2;1;20;123
1709826;03/11/2019;0000000000000000002da21d9c8f405d2;1;5;19;25;25;2;1;1;1;27;2;2;2;1;20;123
1709827;03/11/2019;0000000000000000002da22011c0a0590;2;6;13;29;6;2;1;1;1;26;19;149;2;1;4;4
1709828;03/11/2019;0000000000000000002da23273e8005ce;3;1;25;25;25;1;1;1;1;27;2;2;2;1;1;5
1709829;03/11/2019;0000000000000000002da233a37ee0185;2;2;13;25;25;2;1;1;1;26;2;2;2;1;4;4
1709830;03/11/2019;0000000000000000002da233c3dfa05af;2;1;21;33;30;2;1;2;1;10;106;147;2;5;16;21
1709831;03/11/2019;0000000000000000002da246550980580;2;6;13;16;29;2;1;5;1;12;2;2;2;1;31;72
1709832;03/11/2019;0000000000000000002da24924d9405de;1;5;19;25;25;2;1;5;1;10;2;2;2;1;12;13
1709833;03/11/2019;0000000000000000002da24e82a620598;1;1;11;25;25;2;1;3;5;20;21;231;2;5;16;21
1709834;03/11/2019;0000000000000000002da24e82a620598;1;1;11;25;25;2;1;3;1;12;21;231;2;5;16;21
1709835;03/11/2019;0000000000000000002da24e82a620598;1;1;11;25;25;2;1;3;2;22;21;231;2;5;16;21
1709836;03/11/2019;0000000000000000002da25059906059d;2;5;26;33;11;2;1;5;1;27;43;48;142;1;2;2
1709837;03/11/2019;0000000000000000002da25ee4804013b;3;1;25;25;25;2;1;1;1;11;2;2;2;1;4;4
1709838;03/11/2019;0000000000000000002da271e506205b4;3;1;25;25;25;2;1;2;1;27;2;2;2;1;10;136
1709839;03/11/2019;0000000000000000002da287da16605ce;3;1;25;25;25;2;1;1;3;19;2;2;2;1;7;57
1709840;03/11/2019;0000000000000000002da28fa64e405a5;2;5;23;17;18;2;1;2;1;27;2;2;2;1;4;4
1709841;03/11/2019;0000000000000000002da2927970e015c;2;1;11;23;34;2;1;4;1;19;3;11;100;1;3;3
1709842;03/11/2019;0000000000000000002da2992357405e3;1;1;34;6;29;2;1;2;1;27;134;19;18;1;4;4
1709843;03/11/2019;0000000000000000002da29d2739c05d7;2;4;26;17;16;1;1;1;1;20;2;2;2;1;11;18
1709844;03/11/2019;0000000000000000002da2b317004018f;2;1;26;29;33;2;1;2;1;27;26;149;2;1;4;4
1709845;03/11/2019;0000000000000000002da2b317004018f;2;1;26;29;33;2;1;2;1;26;26;149;2;1;4;4
1709846;03/11/2019;0000000000000000002da2b6bd1ec058f;1;7;32;22;18;2;1;2;1;27;14;11;114;1;6;37
1709847;03/11/2019;0000000000000000002da2b8ae036010d;1;1;28;3;25;1;1;1;1;11;2;2;2;1;2;2
1709848;03/11/2019;0000000000000000002da2ba94c5805b8;2;1;11;18;25;2;1;1;1;11;2;2;2;1;3;3
1709849;03/11/2019;0000000000000000002da2c053b9605d8;1;5;19;16;25;2;1;5;1;15;2;2;2;1;13;15
1709850;03/11/2019;0000000000000000002da2c3d463a0587;3;1;25;25;25;2;1;1;2;26;2;2;2;9;26;52
1709851;03/11/2019;0000000000000000002da2c58e384058f;3;1;25;25;25;2;1;1;2;17;2;2;2;1;11;59
1709852;03/11/2019;0000000000000000002da2d34010405ce;2;1;29;23;19;2;1;5;1;27;102;96;162;1;6;83
1709853;03/11/2019;0000000000000000002da2e059a020592;2;5;33;29;23;2;1;5;1;27;2;2;2;1;13;15
1709854;03/11/2019;0000000000000000002da2e5bc40c0593;3;1;25;25;25;2;1;1;1;27;2;2;2;1;4;4
1709855;03/11/2019;0000000000000000002da2e79995605a7;1;1;19;30;31;1;1;5;2;10;27;2;2;1;7;44
1709856;03/11/2019;0000000000000000002da307bfa460587;2;2;13;16;25;2;1;1;1;27;2;2;2;1;7;8
1709857;03/11/2019;0000000000000000002da335309120586;2;1;29;33;13;2;1;5;1;22;125;24;124;1;25;42
1709858;03/11/2019;0000000000000000002da335309120586;2;1;29;33;13;2;1;5;1;12;125;24;124;1;25;42
1709859;03/11/2019;0000000000000000002da335309120586;2;1;29;33;13;2;1;5;1;11;125;24;124;1;25;42
1709860;03/11/2019;0000000000000000002da335309120586;2;1;29;33;13;2;1;5;1;18;125;24;124;1;25;42
1709861;03/11/2019;0000000000000000002da335309120586;2;1;29;33;13;2;1;5;1;17;125;24;124;1;25;42
1709862;03/11/2019;0000000000000000002da33f9fc6a058b;3;1;25;25;25;1;1;1;1;27;2;2;2;1;2;2
1709863;03/11/2019;0000000000000000002da33f9fc6a058b;3;1;25;25;25;1;1;1;1;26;2;2;2;1;2;2
1709864;03/11/2019;0000000000000000002da3424e1e605d6;1;1;35;13;26;1;1;1;1;26;2;2;2;1;2;2
1709865;03/11/2019;0000000000000000002da35d457b40246;3;1;25;25;25;2;1;1;2;26;2;2;2;1;2;2
1709866;03/11/2019;0000000000000000002da35d457b40246;3;1;25;25;25;2;1;1;1;27;2;2;2;1;2;2
1709867;03/11/2019;0000000000000000002da35f737b00163;1;2;31;6;25;1;1;1;1;27;90;115;2;1;25;75
1709868;03/11/2019;0000000000000000002da36681e1c0205;3;1;25;25;25;2;1;1;1;18;2;2;2;1;4;4
1709869;03/11/2019;0000000000000000002da3748888c0594;2;1;23;35;17;2;1;3;1;26;182;61;211;1;4;4
1709870;03/11/2019;0000000000000000002da3748888c0594;2;1;23;35;17;2;1;3;1;27;182;61;211;1;4;4
1709871;03/11/2019;0000000000000000002da3759face05ca;3;1;25;25;25;2;1;1;1;19;2;2;2;1;4;4
1709872;03/11/2019;0000000000000000002da37781d7205bd;1;1;27;34;3;1;1;1;1;27;2;2;2;1;7;34
1709873;03/11/2019;0000000000000000002da37a9b94605b2;3;1;25;25;25;1;1;1;1;27;2;2;2;1;2;2
1709874;03/11/2019;0000000000000000002da37a9b94605b2;3;1;25;25;25;1;1;1;1;26;2;2;2;1;2;2
1709875;03/11/2019;0000000000000000002da37ab6d700599;2;5;26;33;23;2;1;5;1;22;2;2;2;1;3;3
1709876;03/11/2019;0000000000000000002da37ab6d700599;2;5;26;33;23;2;1;5;1;26;2;2;2;1;3;3
1709877;03/11/2019;0000000000000000002da3805b77c0582;3;1;25;25;25;1;1;0;1;27;2;2;2;1;9;10
1709878;03/11/2019;0000000000000000002da3805b77c0582;3;1;25;25;25;1;1;0;1;26;2;2;2;1;9;10
1709879;03/11/2019;0000000000000000002da386c02f205b9;2;3;26;32;23;2;1;5;1;27;11;3;51;5;16;21
1709880;03/11/2019;0000000000000000002da38c410d605ac;3;1;25;25;25;1;1;1;1;10;2;2;2;1;3;3
1709881;03/11/2019;0000000000000000002da38c410d605ac;3;1;25;25;25;1;1;1;1;17;2;2;2;1;3;3
1709882;03/11/2019;0000000000000000002da38f57bf8059a;3;1;25;25;25;2;1;1;1;19;2;2;2;1;2;2
1709883;03/11/2019;0000000000000000002da39af4fcc058d;3;1;25;25;25;2;1;2;1;23;2;2;2;1;2;2
1709884;03/11/2019;0000000000000000002da39af4fcc058d;3;1;25;25;25;2;1;2;1;16;2;2;2;1;2;2
1709885;03/11/2019;0000000000000000002da39d8dcca05da;1;2;19;26;16;2;1;5;1;20;27;7;224;1;4;4
1709886;03/11/2019;0000000000000000002da39eca22a059d;1;7;32;21;19;2;1;3;1;18;11;18;27;5;16;21
1709887;03/11/2019;0000000000000000002da3a619f4c05c0;2;6;23;29;17;2;1;3;1;10;12;3;168;1;4;4
1709888;03/11/2019;0000000000000000002da3a619f4c05c0;2;6;23;29;17;2;2;3;1;10;12;3;168;1;4;4
1709889;03/11/2019;0000000000000000002da3a9aba2805be;2;1;26;27;34;2;1;3;2;26;60;8;18;1;11;12
1709890;03/11/2019;0000000000000000002da3a9aba2805be;2;1;26;27;34;2;1;3;2;27;60;8;18;1;11;12
